grid,망포1동 행정복지센터,매탄3동 행정복지센터,매탄2동 행정복지센터,광교1동 행정복지센터,영통종합사회복지관,영통2동 행정복지센터,영통1동 행정복지센터,영통3동행정복지센터,광교2동 행정복지센터,광교종합사회복지관,망포2동 주민센터(행정복지센터),영통청소년문화의집(영통청소년청년센터),영통한국문화센터,영통2동문화센터,광교홍재도서관,수원시립영통도서관,수원체육문화센터,광교복합체육센터,영통체육문화센터,영통지구대,수원남부경찰서,영통2치안센터,영통공영주차장,영통우체국앞 노상공영주차장,영통동 동수원세무서앞 노상공영주차장,망포역 공영주차장,영통구보건소,경기남부근로자건강센터,수원여성인력개발센터(영통여성새로일하기센터),수원영통동우체국,수원황곡우체국,geometry
다사603215,6063.968218,4056.128618,2481.419822,509.9774277,5094.011301,5011.308513,3783.347339,5078.075655,1546.538091,978.8723021,5916.278838,4615.286027,4932.950038,5016.903297,1305.876006,4230.06602,4079.546329,1906.311139,4214.155717,4697.435491,2214.481838,4589.58326,4692.081973,4731.680549,4907.135242,5201.040221,4177.223274,5248.979628,4717.698096,5062.049719,3731.616238,"POLYGON ((127.05209761737193 37.291597287107145, 127.05209227368796 37.29249865794147, 127.05322047337332 37.2925029219759, 127.05322580359858 37.291601551003275, 127.05209761737193 37.291597287107145))"
다사627169,2221.949906,3329.617219,3603.200964,5250.238852,236.7766062,2139.370319,1732.684777,552.5017101,4685.342144,6164.662367,2851.985614,947.2225231,355.501327,2175.690868,6489.620492,1011.778161,1240.436579,3594.571106,1589.135235,496.1255074,3305.847694,969.6342684,612.9712955,467.3555236,524.7335861,2088.169399,1156.60306,1884.793649,533.4814496,2061.702609,1801.459152,"POLYGON ((127.07940486057751 37.25023329680323, 127.07939985017552 37.251134677215816, 127.08052743689838 37.25113867719654, 127.08053243386892 37.25023729665417, 127.07940486057751 37.25023329680323))"
다사590195,4490.561314,2009.058137,930.0838877,1980.345324,4338.228256,3401.351032,3864.406983,4173.753953,3482.631188,2916.050691,4085.106625,3655.247148,4181.291442,3391.529699,3324.926858,3535.356504,3287.961388,2986.966203,4310.73565,4119.168448,1433.397336,3628.090721,3915.116717,4078.833876,4065.6744,3608.853644,3368.025823,3741.005889,3990.530001,3482.993941,3849.80733,"POLYGON ((127.03754153963462 37.273513468809305, 127.03753602589985 37.274414840579865, 127.03866395338873 37.274419241550014, 127.03866945367693 37.27351786963666, 127.03754153963462 37.273513468809305))"
다사624186,3425.30175,3151.632814,2620.571417,3724.024685,1711.430326,2767.735824,365.3288035,1838.757803,2958.517179,4560.137124,3750.022009,1594.520342,1578.101404,2796.716128,4855.698858,1053.697419,1128.946525,1874.482442,792.5102903,1244.507535,2099.959279,1582.04521,1424.617296,1332.730368,1646.06094,2850.678693,1185.20108,2746.228144,1391.415593,2745.834673,377.714181,"POLYGON ((127.07593624962502 37.265544674399436, 127.07593119510535 37.266446052072, 127.07705900958243 37.2664500864895, 127.07706405066054 37.26554870868605, 127.07593624962502 37.265544674399436))"
다사625185,3377.772912,3214.684039,2737.997298,3865.45943,1610.62621,2760.504732,294.6542778,1756.134191,3076.554192,4699.699407,3731.782124,1546.678383,1483.72676,2790.561347,4993.62748,1008.083144,1115.101616,2000.584867,676.1721155,1138.935248,2228.157726,1536.343636,1347.53345,1235.778904,1564.342946,2833.780098,1161.195982,2719.566214,1305.730745,2733.671189,331.2551469,"POLYGON ((127.07706909151425 37.264647330744445, 127.07706405066054 37.26554870868605, 127.07819185192048 37.26555273222973, 127.07819687933322 37.26465135415758, 127.07706909151425 37.264647330744445))"
다사594162,1750.164879,1339.996902,2898.009052,5116.155124,3141.538833,1236.588418,4151.850058,2822.281802,5843.961805,6127.465591,983.7290499,2558.152016,3079.728459,1200.280435,6534.853721,2964.156418,2772.230117,4856.431628,4376.005836,3329.406027,3253.887872,2549.555173,2938.395387,3196.891276,2885.655254,1301.655579,2754.664399,1520.797275,3045.295324,1313.212064,4192.767462,"POLYGON ((127.04223323928767 37.24378564287786, 127.04222778735375 37.2446870197796, 127.04335527239596 37.24469137310139, 127.04336071090299 37.243789996058396, 127.04223323928767 37.24378564287786))"
다사612173,1834.189572,1783.201533,2240.716744,4224.867926,1328.748341,1001.179098,2054.288595,1094.694478,4255.969023,5219.869844,1999.61166,606.0357293,1199.475015,1028.859872,5590.598102,861.5968934,663.1788014,3159.903188,2266.290336,1320.766779,2138.714261,583.3846098,969.3488084,1212.875394,1034.743896,1105.959729,645.8052781,1049.63144,1073.622457,988.724627,2099.763628,"POLYGON ((127.06247043942338 37.25377752346565, 127.06246522662326 37.254678901336874, 127.06359286366887 37.25468306291771, 127.06359806303534 37.25378168491145, 127.06247043942338 37.25377752346565))"
다사626169,2146.051242,3231.497363,3523.785653,5196.263111,136.8806667,2041.187498,1739.249997,455.4965578,4668.136022,6117.533339,2763.564789,850.5539207,263.907672,2077.513904,6445.99906,944.963475,1164.69904,3572.221452,1621.602199,468.9186752,3237.552645,873.4250398,527.5695441,413.2574826,425.7784359,1992.32213,1078.233854,1790.446404,456.6353834,1964.145701,1807.791495,"POLYGON ((127.07827728750912 37.25022928621526, 127.07827226367571 37.25113066649771, 127.07939985017552 37.251134677215816, 127.07940486057751 37.25023329680323, 127.07827728750912 37.25022928621526))"
다사632189,4073.044561,4006.281854,3383.161288,4134.091753,2141.123001,3540.554356,512.6831748,2363.869413,2937.042127,4850.29615,4491.559557,2268.303144,2054.638988,3571.863643,5094.059003,1752.350683,1900.436918,2012.416766,483.9153479,1683.055316,2810.8956,2262.987425,1995.552851,1813.133351,2184.350251,3599.566752,1934.018991,3468.916476,1925.224658,3507.134104,479.8518175,"POLYGON ((127.08494382253754 37.26828078360486, 127.08493887488996 37.26918216190034, 127.08606673147406 37.269186110755655, 127.08607166567823 37.268284732332056, 127.08494382253754 37.26828078360486))"
다사602213,5877.925392,3839.690318,2266.605283,367.2877074,4958.505057,4818.86337,3702.481266,4931.431792,1659.29263,1107.184978,5714.838983,4460.772836,4796.397854,4823.62935,1465.971724,4090.562922,3931.111958,1884.241456,4141.215406,4572.027751,2023.007819,4434.731451,4551.439445,4600.803964,4763.681645,5010.483704,4028.730994,5063.560152,4581.022014,4871.586804,3653.382699,"POLYGON ((127.050980144953 37.289790270651935, 127.05097478828732 37.29069164162415, 127.05210296081802 37.29069591613454, 127.05210830402622 37.289794545023696, 127.050980144953 37.289790270651935))"
다사595188,3643.58205,1263.160815,417.9622601,2518.915952,3526.815077,2550.575386,3269.511786,3344.023295,3581.94783,3525.462652,3282.796948,2828.122542,3374.019793,2542.363335,3933.584665,2759.697368,2503.173821,2838.869597,3692.136038,3345.242794,1040.118893,2801.390147,3110.386624,3291.724885,3246.867655,2757.932659,2576.047915,2884.184312,3192.399627,2629.864981,3266.978099,"POLYGON ((127.04321923101324 37.26722575424987, 127.04321378620836 37.268127127698605, 127.04434162080166 37.26813147395061, 127.04434705216413 37.26723010036087, 127.04321923101324 37.26722575424987))"
다사627178,2882.524961,3278.074206,3145.145806,4522.945868,940.196826,2471.616885,833.6143653,1156.100104,3803.638733,5390.717769,3362.869645,1136.631072,845.9842628,2505.854079,5696.062565,724.456627,967.3693391,2728.128206,776.5344549,474.492568,2726.703695,1138.760226,808.4775596,605.3380706,980.3420641,2494.593938,948.163021,2337.267815,726.2194695,2421.422598,902.2574967,"POLYGON ((127.0793597589296 37.25834571554367, 127.07935474651995 37.25924709471303, 127.0804824541525 37.259251095862, 127.08048745312536 37.25834971656282, 127.0793597589296 37.25834571554367))"
다사594235,8181.720456,5963.29222,4455.772842,2247.099642,7287.821103,7105.138271,5920.400325,7270.360961,3157.55562,1238.681963,7952.90852,6802.455965,7126.885676,7106.725369,893.0309215,6424.000015,6270.811258,3959.562331,6331.270959,6887.850287,4333.328086,6776.454731,6885.93432,6924.485857,7100.480175,7302.696272,6368.478845,7371.283531,6911.654792,7164.692015,5864.093568,"POLYGON ((127.04183460963749 37.30958579336386, 127.04182913995794 37.31048716017171, 127.04295760677842 37.310491523814626, 127.04296306298737 37.30959015686527, 127.04183460963749 37.30958579336386))"
다사591182,3317.025913,740.625011,1128.034471,3182.630936,3610.840376,2267.878554,3690.535953,3377.102098,4298.537297,4168.528379,2823.989602,2888.075626,3473.498336,2250.309441,4578.611922,2954.070723,2690.753105,3517.333229,4078.159591,3521.450252,1710.103601,2863.874589,3224.997585,3441.977309,3318.095392,2470.035576,2743.888009,2637.979937,3320.571696,2360.312788,3699.505362,"POLYGON ((127.03874093514712 37.26180002218048, 127.03873543804094 37.262701395891334, 127.0398631910158 37.2627057842641, 127.03986867468315 37.261804410410875, 127.03874093514712 37.26180002218048))"
다사616178,2400.627018,2182.907233,2183.318461,3918.60392,1254.677583,1641.549164,1430.556177,1166.969288,3714.594143,4877.844237,2635.884218,693.6126321,1091.99702,1669.404946,5228.671949,433.0709194,181.3755527,2604.15108,1688.34853,1018.41608,1902.645605,668.6588372,826.4574073,971.2065461,1013.544961,1738.302911,270.720954,1658.13927,889.541536,1626.003377,1471.841626,"POLYGON ((127.06695513763357 37.25830099548335, 127.06694997741978 37.25920237320173, 127.06807768256503 37.25920649249603, 127.06808282934216 37.25830511464398, 127.06695513763357 37.25830099548335))"
다사590177,2986.295773,462.6605644,1594.943304,3692.456369,3558.227798,2000.451762,3878.757505,3294.568359,4753.395123,4678.281295,2415.482765,2840.42369,3435.280918,1976.793834,5088.392677,2998.837783,2740.988243,3921.098767,4233.637221,3536.398115,2130.401931,2818.944484,3204.513459,3440.556601,3264.174105,2189.821758,2778.057148,2381.379133,3306.858989,2098.212384,3896.144219,"POLYGON ((127.03764074490142 37.257288753294176, 127.0376352355828 37.25819012755362, 127.03876292112494 37.258194525954465, 127.03876841700774 37.25729315155232, 127.03764074490142 37.257288753294176))"
다사601191,3731.879998,1697.885923,279.9766319,2212.88828,3236.739436,2648.956436,2705.915058,3106.617793,2973.074809,3234.039718,3514.601136,2590.501773,3075.544877,2649.972881,3629.528136,2402.540997,2167.02507,2175.377985,3147.023815,2979.817521,369.7077017,2562.945279,2808.859234,2951.059824,2978.791588,2848.119757,2253.610931,2928.126465,2875.237755,2710.786373,2695.134114,"POLYGON ((127.04997006836639 37.26995579221796, 127.04996470349991 37.270857166092746, 127.05109257986604 37.27086144829866, 127.05109793128824 37.269960074284946, 127.04997006836639 37.26995579221796))"
다사610162,722.1435723,2061.553169,3099.731038,5229.797166,1618.800997,500.5002345,3004.526881,1297.60911,5374.096268,6241.908069,1032.58387,1216.048799,1595.772795,525.1158871,6624.70026,1741.283319,1659.464365,4278.05543,3104.121501,1912.866847,3145.14024,1221.211237,1531.87916,1770.978883,1409.238865,325.5415181,1595.13999,121.7079307,1626.416038,403.1397891,3060.661046,"POLYGON ((127.06027281384694 37.243854005637495, 127.06026757674445 37.244755384757624, 127.06139506558829 37.24475956632301, 127.06140028926372 37.24385818706719, 127.06027281384694 37.243854005637495))"
다사592173,2557.582342,334.3624065,1873.092576,4047.203853,3290.366088,1612.659555,3805.713502,3008.357003,4970.112216,5047.5328,1968.580151,2588.240528,3179.864221,1585.783357,5456.820208,2816.921513,2569.845655,4072.955353,4126.548092,3320.66001,2333.229063,2569.325197,2966.315964,3213.37093,2999.501663,1791.244486,2592.623727,1993.549069,3072.199462,1711.747559,3830.611047,"POLYGON ((127.03991801670645 37.253692039510376, 127.03991253523554 37.254593414607875, 127.04104016752666 37.254597790960865, 127.04104563556416 37.25369641572136, 127.03991801670645 37.253692039510376))"
다사614184,2951.088124,2147.444608,1713.240946,3293.955326,1847.30598,2063.038202,1383.810839,1792.995754,3138.079105,4246.712504,3071.249236,1325.780516,1683.122466,2084.050489,4596.174672,977.0061021,792.2750502,2042.088518,1771.577122,1526.991051,1325.969611,1300.472341,1426.369972,1519.104525,1630.137031,2200.505595,889.7004941,2165.767376,1470.378278,2072.327016,1397.23994,"POLYGON ((127.06466862891945 37.263700987569216, 127.0646634404467 37.26460236419013, 127.06579122576453 37.26460650577144, 127.06579640079698 37.263705129016174, 127.06466862891945 37.263700987569216))"
다사612174,1933.624877,1772.559027,2162.719305,4130.343306,1362.923945,1082.857268,1990.913645,1145.838454,4157.118367,5123.802402,2085.96066,641.1979134,1226.466024,1109.186161,5493.663549,828.8067673,610.5895587,3062.073429,2218.665881,1319.883272,2045.949311,616.4073476,985.1472409,1219.636252,1070.927875,1195.866359,606.8921933,1146.293858,1086.113281,1075.52855,2034.422729,"POLYGON ((127.06246522662326 37.254678901336874, 127.06246001359109 37.25558027906992, 127.06358766407097 37.255584440785775, 127.06359286366887 37.25468306291771, 127.06246522662326 37.254678901336874))"
다사592232,7930.435606,5667.901855,4182.174121,2007.323155,7106.333854,6847.604397,5796.903417,7075.103186,3143.481648,1046.897589,7676.953241,6597.918907,6944.124358,6847.880193,794.0999879,6237.856489,6074.371281,3862.918716,6218.72367,6718.27628,4097.172031,6571.537808,6698.277217,6748.492821,6909.29779,7047.31089,6171.851251,7123.468682,6728.754432,6909.995052,5742.992738,"POLYGON ((127.03959419206267 37.30687293368028, 127.03958869617605 37.307774300619045, 127.04071712209903 37.30777868535568, 127.04072260451687 37.30687731827472, 127.03959419206267 37.30687293368028))"
다사597225,7142.729455,4969.969772,3437.504462,1211.911173,6255.74891,6069.774013,4937.242274,6231.819172,2366.285768,194.2658831,6931.125506,5760.746088,6094.086315,6072.135177,254.4643864,5389.271837,5231.576254,3012.566913,5360.798022,5862.981183,3290.935158,5734.637725,5850.598061,5895.501226,6063.584074,6266.034107,5329.20139,6331.147113,5878.727347,6127.740117,4883.676978,"POLYGON ((127.04527424980125 37.30058517166878, 127.04526882295 37.3014865402831, 127.04639715581824 37.30149087024106, 127.0464025692049 37.30058950148631, 127.04527424980125 37.30058517166878))"
다사620217,6305.109243,4890.612544,3419.032313,2205.326954,4833.727922,5387.846473,3164.001374,4927.042548,248.5927283,2325.632337,6383.291298,4576.069539,4693.278879,5404.523041,2397.153513,4074.627697,4025.27661,1317.951692,3486.719444,4370.928386,2884.775719,4555.806683,4508.956972,4452.976092,4735.90357,5541.743664,4114.188444,5519.826268,4494.611663,5408.963965,3097.34974,"POLYGON ((127.07126658509105 37.29347105707873, 127.07126146975097 37.29437242994029, 127.07238970030836 37.294376511433136, 127.07239480218837 37.293475138439184, 127.07126658509105 37.29347105707873))"
다사610156,122.052553,2493.667926,3662.021062,5816.420054,1951.89901,985.1426687,3508.090514,1654.563569,5967.585285,6831.169859,831.1712614,1719.584543,1973.562591,993.2905292,7216.277831,2259.638955,2212.93243,4867.777062,3557.87337,2326.883752,3736.626027,1730.596266,1975.529196,2186.097228,1808.351303,778.2083159,2139.691212,694.6653606,2055.406944,910.3501852,3567.879636,"POLYGON ((127.06030423156696 37.23844572801502, 127.06029899586296 37.2393471079642, 127.06142640415341 37.23935128871549, 127.06143162643396 37.238449908630656, 127.06030423156696 37.23844572801502))"
다사596222,6867.40616,4665.675346,3143.086071,934.0051172,6034.837552,5789.577567,4771.416278,5999.348812,2351.904958,195.2873056,6639.562253,5520.779675,5872.212864,5791.045392,567.4512698,5165.071587,4998.635661,2887.842687,5203.973699,5652.738879,3024.254521,5494.365932,5624.733409,5679.623508,5834.602408,5987.437052,5096.042757,6057.891971,5656.905868,5849.535463,4720.351127,"POLYGON ((127.04416225013377 37.2978767248445, 127.04415681054442 37.29877809373292, 127.04528510277903 37.29878243402526, 127.04529052890557 37.29788106499606, 127.04416225013377 37.2978767248445))"
다사612187,3229.67388,2114.569269,1426.115098,2934.973886,2207.898818,2281.848345,1566.011151,2150.349693,2879.533642,3893.169172,3280.064887,1674.110572,2043.729953,2298.764716,4246.634303,1337.064083,1150.384865,1812.362042,1991.77167,1879.668632,980.2169586,1648.154684,1786.986256,1876.885822,1989.665368,2437.586402,1247.399856,2427.921624,1830.773829,2303.813965,1564.787231,"POLYGON ((127.06239743910164 37.26639680108762, 127.06239222305192 37.267298177024166, 127.0635200482315 37.267302340495725, 127.0635252508392 37.26640096442411, 127.06239743910164 37.26639680108762))"
다사596231,7751.155571,5565.536724,4041.675378,1819.800505,6840.646811,6678.2072,5477.811529,6824.277965,2755.719506,801.3706394,7536.982591,6357.749647,6679.780649,6680.504367,446.363325,5977.155185,5825.011092,3522.593936,5891.204394,6440.476698,3898.675555,6331.817578,6439.161791,6477.145615,6653.990226,6874.533306,5922.685988,6939.430024,6464.569113,6736.244784,5421.975481,"POLYGON ((127.04411328511077 37.305989039861736, 127.04410784334152 37.30689040750546, 127.04523625676842 37.306894749064824, 127.04524168506944 37.30599338128029, 127.04411328511077 37.305989039861736))"
다사597176,2486.044786,273.4016072,1471.62008,3699.652714,2854.245904,1421.699103,3233.883338,2596.245974,4457.509615,4716.81667,2067.346407,2134.737444,2729.331339,1405.47791,5121.767033,2297.838841,2042.436885,3524.395909,3567.073695,2829.959551,1836.137127,2112.935304,2497.256962,2733.293878,2559.977013,1625.58513,2075.759345,1789.518052,2599.496206,1512.938932,3256.76547,"POLYGON ((127.04553986978888 37.25641794018065, 127.04553445476218 37.257319315569944, 127.04666212856841 37.25732363865094, 127.04666753015982 37.25642226312138, 127.04553986978888 37.25641794018065))"
다사626184,3335.571635,3282.62519,2857.602931,4006.897065,1516.334525,2760.514755,283.2098031,1681.372923,3196.494681,4839.372812,3718.838676,1510.616928,1397.324851,2791.572087,5131.749234,980.9258904,1119.112853,2128.620657,571.2928597,1041.911027,2357.875188,1502.62007,1281.479201,1148.111213,1491.593666,2823.876914,1154.158228,2700.063391,1230.389692,2728.79806,341.7931903,"POLYGON ((127.07820190652217 37.26374997594729, 127.07819687933322 37.26465135415758, 127.07932466737597 37.26465536682812, 127.07932968112456 37.263753988487636, 127.07820190652217 37.26374997594729))"
다사597155,1294.318517,2057.179629,3569.426044,5799.586034,3094.754711,1345.052445,4382.261212,2774.288197,6379.369288,6817.505208,477.4956613,2645.506156,3071.931818,1315.813166,7222.079143,3131.552979,2990.121272,5344.763263,4535.641129,3379.382963,3858.229856,2644.811941,2991.725124,3238.533147,2883.751858,1288.081543,2948.730289,1451.691531,3090.862436,1374.284388,4431.911447,"POLYGON ((127.04565352968797 37.23748902507496, 127.04564811972067 37.238390403366935, 127.04677551151147 37.238394723503085, 127.04678090805608 37.23749334507091, 127.04565352968797 37.23748902507496))"
다사618166,1382.098944,2546.904895,3162.329644,5093.175547,724.5546846,1205.379966,2248.835946,402.8476098,4907.111471,6070.859089,1920.288811,531.4076811,707.2245689,1241.423889,6429.690107,1046.019073,1086.755711,3792.924288,2277.091226,1047.694666,3025.242247,553.4278373,698.060839,906.1761972,530.1647624,1140.392179,994.2409373,935.8122734,774.4154247,1122.11628,2311.313818,"POLYGON ((127.06927210354507 37.24749267646373, 127.06926697294594 37.248394056107, 127.07039451734776 37.248398152325166, 127.07039963451736 37.24749677254896, 127.06927210354507 37.24749267646373))"
다사604216,6152.900263,4175.931175,2600.051386,643.7760867,5143.788498,5106.288561,3796.689387,5136.099247,1449.609085,961.0588621,6019.29919,4679.615445,4983.62328,5112.623329,1255.157201,4283.580345,4139.826318,1888.330576,4221.55946,4740.265318,2311.473532,4654.192282,4745.96749,4778.407516,4962.914278,5294.25761,4237.438095,5337.704612,4768.65085,5155.247105,3743.296,"POLYGON ((127.05322047337332 37.2925029219759, 127.05321514291077 37.293404292810266, 127.05434335629272 37.29340854622941, 127.05434867329598 37.292507175257086, 127.05322047337332 37.2925029219759))"
